,p_pct,l_pct,s_pct,pac_pct,p,l,s,pac,riskfree,riskfree_daily,benchmark,p_return_ann,l_return_ann,s_return_ann,pac_return_ann,benchmark_return_ann,p_alpha,l_alpha,s_alpha,pac_alpha,p_sr,l_sr,s_sr,pac_sr,p_std_dev,l_std_dev,s_std_dev,pac_std_dev,total_trades
2022-06-08,1.038312016355811,0.9253962045797492,1.122565450827992,0.9998430536664186,0.008110341731462967,0.015171397123775243,0.002569372658375091,0.00842501612690505,0.00407,1.1282674634127687e-05,-0.0007625723884081559,,,,,,,,,,,,,,,,,,
2022-06-09,1.033536233227124,0.9013921003798604,1.1370179887705072,0.9950672705377316,-0.004599564536918899,-0.02593927236906035,0.012874561507175475,-0.00477653278799528,0.0052,1.440712235734054e-05,-0.02177306628315634,,,,,,,,,,,,,,,,,,
2022-06-10,1.027540065817412,0.8681367165827014,1.169046693333931,0.9872627003965608,-0.005801603482240236,-0.03689336059539983,0.02816903943450999,-0.007843258815007692,0.0051400000000000005,1.424131055038913e-05,-0.029669874110664796,,,,,,,,,,,,,,,,,,
2022-06-13,1.032049196385357,0.8600259068551517,1.1861757641973705,0.9917718309645056,0.004388277127041151,-0.009342779279601032,0.014652169978420782,0.004567305709142655,0.00483,1.3384458943166422e-05,-0.021181423409720623,,,,,,,,,,,,,,,,,,
2022-06-14,1.0393988495596516,0.8459765803103546,1.2149243970907566,0.9991214841388002,0.007121417467341518,-0.016335934107114425,0.024236402193598128,0.007410629083049347,0.00529,1.465582156301437e-05,-0.018597533544821743,,,,,,,,,,,,,,,,,,
2022-06-15,1.0369550060654336,0.8596148576400748,1.1963984327726007,0.9966776406445824,-0.0023512085810498684,0.016121341473444684,-0.015248656099521862,-0.0024459923372824877,0.00534,1.4793978194704849e-05,0.009390170501465622,,,,,,,,,,,,,,,,,,
2022-06-16,1.0383240106043414,0.8264498258185414,1.2323014736719498,0.9980466451834902,0.0013202159504512867,-0.03858126872374257,0.030009267745482848,0.0013735680254876037,0.00571,1.581612435663793e-05,-0.03479076877306286,,,,,,,,,,,,,,,,,,
2022-06-17,1.0357964561895685,0.8345991722334508,1.2329957047434623,0.9932209325840168,-0.0024342636681413676,0.009860666867269385,0.0005633613903293089,-0.0048351573774251255,0.00609,1.6865505822805105e-05,0.0010510182136544977,,,,,,,,,,,,,,,,,,
2022-06-20,1.040214040735325,0.8428932551915473,1.233536790876879,0.9976385171297736,0.004264915678518388,0.009937803959116032,0.0004388386199036809,0.00444773604827664,0.00584,1.6175167768750498e-05,0.006399678404275022,,,,,,,,,,,,,,,,,,
2022-06-21,1.038647605729642,0.8348044447468107,1.2384927313102492,0.9960720821240904,-0.001505877583209414,-0.009596482585328636,0.004017667304310413,-0.0015701428711772936,0.00618,1.7113985646632912e-05,0.0017096913022196514,,,,,,,,,,,,,,,,,,
2022-06-22,1.0336573636600186,0.8205325917692413,1.242784100148572,0.9910818400544668,-0.004804557428424339,-0.017096043351683354,0.0034649931564658676,-0.005009920626408926,0.00625,1.7307232409002893e-05,-0.005754417010501611,,,,,,,,,,,,,,,,,,
2022-06-23,1.0295853054263349,0.8014005293028279,1.253772046147618,0.9870097818207832,-0.003939466187581897,-0.023316639288100238,0.00884139569997111,-0.004108700279948363,0.00638,1.7666083689471535e-05,-0.014945041007137339,,,,,,,,,,,,,,,,,,
2022-06-27,1.0321814736036516,0.8389131728581201,1.218015976638159,0.9877680988869364,0.0025215668518518974,0.04680885797258716,-0.02851879623518827,0.000768297417229391,0.006500000000000001,1.799728999851702e-05,0.03431741126016785,,,,,,,,,,,,,,,,,,
